"scenario","region","subRegion","param","sources","class","x","xLabel","vintage","units","aggregate","classLabel","classPalette","origScen","origQuery","origUnits","origX","value"
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2090,52.2529265218152
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,4256.46372154202
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2095,55.7364140676605
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,4515.84233494293
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2100,59.2199016135059
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,4765.51303204311
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,2.84503007597276
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,13.6751342255671
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,30.971385774457
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,64.7083500640473
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,115.500260575163
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,191.578312333867
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,302.737314173353
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,442.186865994634
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2055,"Year","Vint_2055","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,615.724967060868
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2060,"Year","Vint_2060","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,819.967883926823
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2065,"Year","Vint_2065","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,1047.62146925277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2070,"Year","Vint_2070","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,1282.30837468558
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2075,"Year","Vint_2075","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,1508.57726229453
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2080,"Year","Vint_2080","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,1715.97977844835
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2085,"Year","Vint_2085","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,1901.32986926842
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2090,"Year","Vint_2090","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,2066.36315459367
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2095,"Year","Vint_2095","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,2190.94327935648
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumCapGW","Sources","class2",2100,"Year","Vint_2100","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,2316.13226556153
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,-0.00322375386086899
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,-0.00322375386086899
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,-0.0904151991567776
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2065,"Year","Vint_2065","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2065,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2070,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2075,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,-0.100963082080401
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,-0.100965649356444
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,-0.100965649356444
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,-0.550165255212517
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureCost","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,-1.27638164362382
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,-0.00248036512167371
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,-0.00248036512167371
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,-0.0286240316401364
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2065,"Year","Vint_2065","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,-0.0349494304839137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,-0.0349641874283699
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,-0.0349641874283699
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,-0.30710256125085
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecCumRetPrematureGW","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,-0.720635262071499
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,3.48347502882219
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,17.4556618877338
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,3.48361271607697
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,33.0991093845869
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,3.48348754584535
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,70.0509970321026
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,3.48348754584535
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,105.797993183865
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,3.48361271607696
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,160.18619116361
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Africa_Eastern","Africa_Eastern","elecNewCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,3.48348754584535
